Id,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
896622,30:00.0,14,2012-12-26 13:30:00 UTC,-73.999362,40.725117,-74.00281,40.708852,1
956726,47:27.0,4.1,2012-06-25 21:47:27 UTC,-73.969599,40.753679,-73.975352,40.745185,1
954398,19:01.0,4.5,2009-04-24 16:19:01 UTC,-73.977875,40.756493,-73.973007,40.764808,1
563499,02:09.0,9.3,2009-12-11 12:02:09 UTC,-73.952228,40.784549,-73.964225,40.760285,1
548699,27:00.0,2.9,2010-05-20 03:27:00 UTC,-73.955172,40.777213,-73.952028,40.777862,1
617116,03:00.0,6.1,2011-02-24 20:03:00 UTC,-73.963928,40.773617,-73.977553,40.786915,2
528937,32:24.0,12,2014-04-04 18:32:24 UTC,-73.947861,40.745097,-73.940135,40.725916,1
868625,36:10.0,9.5,2013-10-07 10:36:10 UTC,-73.970568,40.785973,-73.971491,40.766597,1
462506,27:00.0,24.5,2011-09-05 03:27:00 UTC,-73.998283,40.740455,-73.94008,40.82723,1
127810,04:00.0,12.1,2009-12-02 19:04:00 UTC,-73.99234,40.74904,-73.975473,40.765245,1
752687,57:00.0,16.5,2013-12-18 20:57:00 UTC,-73.998797,40.694472,-73.97877,40.728387,5
477039,30:59.0,14.9,2012-04-23 21:30:59 UTC,-73.977842,40.78692,-73.987638,40.732878,1
65667,18:00.0,5.5,2013-03-30 21:18:00 UTC,-73.993652,40.747107,-74.00229,40.734862,5
736079,23:23.0,6.9,2010-03-09 12:23:23 UTC,-74.000976,40.75794,-73.98581,40.758985,2
333997,52:39.0,49.57,2010-09-01 12:52:39 UTC,-74.001618,40.740947,-73.994012,40.735363,2
718021,15:00.0,8,2014-12-09 14:15:00 UTC,-73.99569,40.74409,-73.98755,40.73278,3
142088,17:00.0,6.5,2011-08-18 08:17:00 UTC,-73.997732,40.756522,-73.979767,40.751842,1
513490,48:00.0,32.1,2011-02-27 10:48:00 UTC,-73.982908,40.762597,-73.870962,40.773998,1
460698,50:47.0,4.1,2012-05-26 04:50:47 UTC,-73.981357,40.75494,-73.981818,40.744057,4
491061,55:11.0,12,2012-09-24 14:55:11 UTC,-73.943799,40.72068,-73.994651,40.71892,2
339075,39:00.0,7.7,2010-12-04 00:39:00 UTC,-74.00392,40.718197,-73.993273,40.72124,1
359611,33:00.0,13.3,2009-06-28 19:33:00 UTC,-73.991045,40.727942,-73.986205,40.761823,2
187980,46:21.0,57.54,2015-03-30 06:46:21 UTC,-73.77664185,40.64529037,-73.97579193,40.74876022,1
19593,20:00.0,13.5,2014-08-16 07:20:00 UTC,-74.015832,40.715365,-73.994792,40.750247,1
563783,49:55.0,9.3,2010-03-06 19:49:55 UTC,-73.963255,40.798633,-73.978323,40.763994,1
782993,55:51.0,13,2012-10-04 08:55:51 UTC,-73.995056,40.760173,-74.009966,40.721196,1
749142,09:00.0,7.3,2009-12-28 22:09:00 UTC,-73.995783,40.738738,-73.98626,40.760482,1
824085,30:49.0,5.7,2011-06-27 20:30:49 UTC,-73.961242,40.811914,-73.956177,40.805958,1
961803,56:12.0,5,2014-03-14 15:56:12 UTC,-73.985896,40.75218,-73.977172,40.750327,1
712742,45:00.0,5.3,2010-03-14 04:45:00 UTC,-74.000372,40.718632,-74.008315,40.709783,5
730740,10:44.0,7,2013-05-14 15:10:44 UTC,-73.951527,40.780141,-73.950065,40.778294,1
103478,03:39.0,4.5,2013-12-22 05:03:39 UTC,-73.980118,40.722411,-73.975241,40.733071,1
588894,51:16.0,45,2014-05-16 14:51:16 UTC,-73.783509,40.648627,-73.925295,40.752053,1
884276,36:27.0,8.1,2010-05-12 17:36:27 UTC,-73.955164,40.765919,-73.971992,40.744195,1
302774,13:00.0,6.9,2012-08-07 16:13:00 UTC,-73.955295,40.81995,-73.969815,40.79986,2
134553,22:05.0,5.5,2014-08-04 18:22:05 UTC,-73.961303,40.760673,-73.958834,40.768281,1
970891,37:50.0,14.5,2010-05-08 05:37:50 UTC,-73.995271,40.748038,-73.972545,40.794686,1
432730,36:00.0,8.1,2012-06-17 12:36:00 UTC,-73.966842,40.761752,-73.985742,40.755052,5
114273,25:55.0,60,2013-12-12 07:25:55 UTC,-73.777271,40.645326,-73.990974,40.70271,1
404259,06:27.0,6.5,2010-04-14 08:06:27 UTC,-73.962309,40.757895,-73.950145,40.769133,2
31871,17:32.0,5.3,2009-12-10 12:17:32 UTC,-73.985608,40.727137,-73.981525,40.741475,1
170125,29:00.0,8.5,2010-06-08 15:29:00 UTC,-73.981713,40.761595,-73.975683,40.760212,1
873792,47:00.0,15.7,2011-09-17 12:47:00 UTC,-73.994082,40.720427,-73.985202,40.756878,1
83400,31:02.0,15.7,2010-03-05 18:31:02 UTC,-73.950092,40.7756,-73.991364,40.732021,3
34141,38:00.0,9.7,2011-08-11 10:38:00 UTC,-73.982425,40.749798,-74.002335,40.718978,1
605703,34:59.0,10.5,2011-08-15 15:34:59 UTC,-73.982299,40.77872,-73.978231,40.752217,1
543417,02:09.0,5.8,2009-02-06 23:02:09 UTC,-73.971979,40.750011,-73.980469,40.734384,4
892744,44:00.0,16.5,2011-12-02 01:44:00 UTC,-74.002452,40.734377,-73.962663,40.659605,1
494044,18:11.0,24.5,2014-01-07 17:18:11 UTC,-74.014026,40.709414,-73.973378,40.763797,5
921856,50:00.0,5.3,2011-03-01 05:50:00 UTC,-74.00325,40.727287,-74.004522,40.741192,5
135615,05:00.0,6.9,2012-07-20 10:05:00 UTC,-73.970095,40.794177,-73.972298,40.786605,6
674147,59:00.0,6.5,2010-07-27 11:59:00 UTC,-73.956187,40.781383,-73.969258,40.763023,2
181112,45:00.0,14.1,2012-03-24 23:45:00 UTC,-73.956422,40.717067,-74.001407,40.717522,1
551490,50:00.0,5.3,2010-06-15 18:50:00 UTC,-73.992288,40.750128,-73.992288,40.750128,1
779141,30:00.0,8.9,2010-02-18 02:30:00 UTC,-74.00744,40.7335,-73.980363,40.76183,5
534935,13:37.0,8.5,2015-01-23 10:13:37 UTC,-73.9909668,40.77518463,-73.99120331,40.76119614,5
822309,11:00.0,5.5,2012-12-22 01:11:00 UTC,0,0,0,0,2
175826,00:40.0,4,2014-12-26 19:00:40 UTC,-73.98657,40.722414,-73.995585,40.725318,1
565005,50:40.0,6.1,2010-10-13 20:50:40 UTC,-73.969217,40.766797,-73.97133,40.782612,2
405971,31:00.0,10.5,2012-10-13 13:31:00 UTC,-73.948833,40.757618,-73.94637,40.751952,1
40878,31:00.0,9.3,2010-12-06 18:31:00 UTC,-73.972925,40.758043,-73.993027,40.730488,1
421906,16:22.0,10,2014-08-24 09:16:22 UTC,-73.953967,40.778892,-73.935532,40.811808,3
447880,46:05.0,5.5,2012-11-14 17:46:05 UTC,-73.982858,40.781736,-73.982227,40.775693,1
239258,14:04.0,15.3,2011-07-21 09:14:04 UTC,-73.959862,40.814057,-73.974998,40.762439,1
422459,39:00.0,10,2014-10-24 15:39:00 UTC,-73.963667,40.761407,-73.9756,40.734612,2
661570,42:00.0,4.9,2012-03-29 08:42:00 UTC,-73.96633,40.753432,-73.970787,40.761407,1
317238,22:19.0,6.9,2011-06-09 23:22:19 UTC,-73.964746,40.755958,-73.944107,40.776477,1
342743,21:27.0,14,2013-10-24 23:21:27 UTC,-73.973934,40.75756,-74.002379,40.718822,1
915414,09:00.0,4.5,2013-01-04 16:09:00 UTC,-73.988997,40.74295,-73.988457,40.748887,1
505502,07:00.0,21.3,2011-11-19 22:07:00 UTC,-73.990708,40.723557,-73.949722,40.796145,5
434305,24:00.0,5.7,2010-04-01 16:24:00 UTC,-73.971577,40.762223,-73.960398,40.779083,5
674896,26:00.0,8.5,2010-03-13 02:26:00 UTC,-74.006837,40.735613,-74.008512,40.711277,5
896181,47:56.0,31.3,2011-02-03 18:47:56 UTC,-74.68983078,40.19056355,-74.68983078,40.19056355,1
658674,02:05.0,6.5,2012-07-13 10:02:05 UTC,-74.006548,40.732081,-73.998511,40.722906,1
144833,43:00.0,18,2014-07-06 14:43:00 UTC,-73.994137,40.690145,-74.017892,40.64416,1
17881,13:00.0,8.5,2013-07-21 10:13:00 UTC,-73.989338,40.756917,-73.978742,40.782595,3
766936,50:42.0,12.1,2010-09-26 17:50:42 UTC,-73.981897,40.752293,-73.982653,40.776305,1
691070,21:45.0,17,2014-01-16 08:21:45 UTC,-73.987242,40.733368,-73.989975,40.751608,1
835445,49:41.0,7.3,2012-05-07 11:49:41 UTC,-73.980047,40.746216,-73.997562,40.733552,1
314555,31:00.0,4,2014-06-08 12:31:00 UTC,-73.998572,40.755295,-73.99328,40.762712,2
337105,25:15.0,7.5,2015-05-02 12:25:15 UTC,-73.98562622,40.73530197,-73.97620392,40.75161362,5
466645,46:28.0,6.1,2010-01-08 14:46:28 UTC,-73.999068,40.726564,-73.991997,40.738321,1
447482,02:00.0,11.5,2013-07-22 20:02:00 UTC,-73.986155,40.743182,-74.00985,40.722432,1
570731,52:00.0,10.5,2013-07-29 08:52:00 UTC,-73.966035,40.760742,-73.987683,40.763017,6
422278,44:00.0,11.3,2010-02-25 05:44:00 UTC,-73.977592,40.753537,-74.013357,40.708927,3
736157,09:00.0,18,2012-10-20 15:09:00 UTC,-73.986663,40.755978,-74.013802,40.702592,1
868026,09:28.0,5.3,2011-03-18 12:09:28 UTC,-73.99157,40.754527,-73.98264,40.758007,1
887392,56:02.0,11.5,2014-01-05 10:56:02 UTC,-73.997878,40.729308,-73.987066,40.765171,1
314720,27:00.0,8.9,2009-11-12 23:27:00 UTC,-73.980282,40.742892,-73.983892,40.76963,3
411475,10:50.0,5.5,2012-10-23 23:10:50 UTC,-73.987987,40.722682,-73.986512,40.734137,1
310816,05:00.0,5.7,2011-04-25 11:05:00 UTC,-73.999638,40.728402,-73.988365,40.737438,3
677841,39:20.0,15.7,2010-03-19 05:39:20 UTC,-73.971285,40.675753,-73.993822,40.750457,1
687319,08:39.0,4.9,2011-08-27 01:08:39 UTC,-73.967055,40.756863,-73.974336,40.762484,2
776274,59:00.0,9.3,2009-07-13 00:59:00 UTC,-73.878747,40.740237,-73.913653,40.761412,5
821448,53:00.0,10.9,2012-07-14 18:53:00 UTC,-73.999092,40.719202,-74.007528,40.752537,2
757097,59:30.0,7,2013-09-02 14:59:30 UTC,-73.952644,40.780753,-73.932278,40.794913,1
560065,25:19.0,10.5,2011-04-17 23:25:19 UTC,-73.994327,40.745264,-73.972375,40.786549,1
750185,44:00.0,6.1,2010-09-09 00:44:00 UTC,-74.006353,40.733287,-74.000877,40.718677,5
4095,25:27.0,10.1,2009-10-17 09:25:27 UTC,-73.980058,40.734989,-73.947838,40.778888,1
894063,45:00.0,7.7,2012-02-26 16:45:00 UTC,-73.976802,40.747472,-73.973113,40.752125,1
15224,58:00.0,7.7,2009-07-21 13:58:00 UTC,-74.002958,40.749213,-73.995138,40.734227,2
432863,29:29.0,18.5,2015-01-02 11:29:29 UTC,-73.98412323,40.7594223,-74.0103302,40.70174026,1
397465,39:54.0,8.1,2009-10-09 19:39:54 UTC,-74.009976,40.709938,-74.003693,40.734175,3
410508,03:40.0,17.7,2012-06-16 05:03:40 UTC,-73.987713,40.728683,-73.896141,40.745386,1
550121,03:44.0,14,2013-11-21 19:03:44 UTC,-73.964179,40.776434,-73.988317,40.743262,1
56635,27:00.0,14.9,2009-05-02 18:27:00 UTC,-74.000082,40.721297,-73.982967,40.762408,1
571872,51:00.0,8.5,2011-11-18 20:51:00 UTC,-74.011503,40.710972,-74.00716,40.741807,1
674178,08:27.0,9,2012-12-30 19:08:27 UTC,-74.000173,40.73288,-74.01263,40.707843,2
803390,20:02.0,6.5,2009-05-27 08:20:02 UTC,-73.98161,40.762433,-73.990967,40.75228,1
476309,33:00.0,8,2012-10-06 18:33:00 UTC,-73.962552,40.794752,-73.98162,40.775965,1
549216,37:31.0,5.7,2009-01-27 19:37:31 UTC,-73.972537,40.759097,-73.963323,40.769303,2
477616,30:00.0,7,2013-02-25 11:30:00 UTC,-73.984927,40.748067,-74.000705,40.74628,1
19376,59:00.0,12.1,2011-06-05 21:59:00 UTC,-73.989713,40.739298,-73.976257,40.785955,5
267363,04:00.0,9,2012-10-01 11:04:00 UTC,-73.97672,40.788387,-73.95668,40.774842,5
931256,42:30.0,17.5,2014-10-25 00:42:30 UTC,-73.987575,40.727799,-73.955325,40.717232,1
873568,52:00.0,10.5,2014-12-06 01:52:00 UTC,-74.002382,40.745135,-74.005695,40.737517,1
958096,22:57.0,6.9,2010-03-17 18:22:57 UTC,-73.967495,40.762885,-73.975954,40.753115,1
381340,03:02.0,24.5,2013-08-31 11:03:02 UTC,-73.990442,40.756453,-73.935282,40.804283,1
232844,12:08.0,4.5,2013-01-12 17:12:08 UTC,-74.002649,40.739899,-74.006747,40.744156,1
965180,37:00.0,6.1,2012-08-02 21:37:00 UTC,-73.944607,40.779482,-73.933753,40.79529,1
378462,18:47.0,6.5,2010-04-29 10:18:47 UTC,-73.988383,40.743336,-73.975917,40.751379,1
445828,00:00.0,4.5,2012-06-02 12:00:00 UTC,-73.97672,40.76508,-73.984577,40.771562,1
957262,18:00.0,3.7,2011-09-12 01:18:00 UTC,-73.992868,40.752918,-73.987902,40.760238,1
693598,20:00.0,8.1,2010-11-25 14:20:00 UTC,-73.979734,40.763756,-73.986386,40.745754,2
899230,13:16.0,9,2013-04-19 19:13:16 UTC,-73.978512,40.684548,-73.999468,40.679552,1
211599,04:19.0,7,2013-04-19 07:04:19 UTC,-73.962501,40.770633,-73.981556,40.771062,1
160131,50:22.0,11.3,2011-08-13 13:50:22 UTC,-73.981956,40.779298,-73.984109,40.746271,1
73138,34:15.0,10.9,2012-04-10 16:34:15 UTC,-73.978977,40.753561,-73.975097,40.786341,1
457398,48:00.0,6.5,2013-06-22 21:48:00 UTC,-73.960842,40.761212,-73.979683,40.765767,1
451140,56:55.0,7.3,2010-10-15 11:56:55 UTC,-74.005646,40.745544,-73.988059,40.769773,1
786253,41:40.0,5.5,2013-01-27 16:41:40 UTC,-73.983559,40.721763,-73.99567,40.725291,2
458224,54:00.0,9.7,2011-06-02 10:54:00 UTC,-73.99016,40.752735,-73.999618,40.720353,2
84346,20:48.0,12.1,2009-08-21 16:20:48 UTC,-73.992282,40.724785,-73.978247,40.760978,1
601377,11:00.0,8.5,2010-04-24 09:11:00 UTC,-74.008952,40.713647,-73.986073,40.73092,1
889592,15:22.0,13.3,2011-05-14 21:15:22 UTC,-73.984848,40.779467,-73.976908,40.747477,2
803360,22:40.0,10.5,2012-12-14 14:22:40 UTC,-73.978101,40.753221,-73.957675,40.768502,1
555907,02:00.0,8.5,2014-04-24 09:02:00 UTC,-73.993153,40.743592,-73.997848,40.730247,1
708291,02:00.0,6.1,2009-10-24 14:02:00 UTC,-73.971277,40.751262,-73.990717,40.750883,2
226079,02:59.0,66,2012-11-11 08:02:59 UTC,-73.98422,40.7494,-74.177153,40.695052,4
413764,16:00.0,12,2014-08-02 02:16:00 UTC,-73.987788,40.732475,-73.953512,40.771017,1
496187,37:21.0,11.7,2009-04-17 20:37:21 UTC,-73.993213,40.682712,-73.99686,40.723264,1
289792,26:22.0,11,2015-04-12 10:26:22 UTC,-73.99495697,40.75209808,-73.97871399,40.72847366,1
504189,22:00.0,9.3,2011-12-14 21:22:00 UTC,-73.981543,40.724748,-74.008748,40.731235,5
963573,24:00.0,5.5,2013-06-20 14:24:00 UTC,-73.958032,40.76936,-73.954772,40.779187,1
380718,45:17.0,15,2014-10-05 14:45:17 UTC,-73.977108,40.743122,-74.008377,40.719996,1
688750,20:00.0,12.9,2010-11-29 22:20:00 UTC,-73.996228,40.716342,-73.969232,40.757503,1
720252,30:38.0,6,2014-08-14 20:30:38 UTC,-73.961728,40.756542,-73.955569,40.76764,1
496037,44:10.0,13.3,2011-04-27 09:44:10 UTC,-73.989392,40.757755,-74.006596,40.71376,4
34956,56:04.0,13,2015-03-07 10:56:04 UTC,-73.97668457,40.78801346,-73.99046326,40.75117874,2
498848,39:09.0,6.5,2014-09-18 05:39:09 UTC,-73.979895,40.765343,-73.979047,40.752597,1
352934,58:00.0,12.9,2011-08-03 15:58:00 UTC,-73.96227,40.77924,-73.97665,40.758677,3
177367,35:13.0,10.5,2014-03-24 20:35:13 UTC,-73.984722,40.759772,-74.00337,40.73534,2
728074,15:58.0,9.5,2013-10-10 21:15:58 UTC,-73.99268,40.741248,-73.985143,40.755933,1
220726,12:33.0,8.1,2012-06-19 12:12:33 UTC,-73.991729,40.744139,-73.975215,40.748859,4
506986,07:45.0,12.5,2009-09-09 10:07:45 UTC,-74.000859,40.71592,-73.989596,40.757206,1
218089,08:45.0,9.5,2013-12-31 14:08:45 UTC,-73.971792,40.764602,-73.981608,40.781143,1
135428,45:00.0,17.7,2009-02-13 01:45:00 UTC,-73.984358,40.728895,-73.965115,40.809723,5
503286,02:00.0,24,2014-06-19 08:02:00 UTC,-73.991692,40.700072,-73.97152,40.763772,2
123493,11:00.0,31.7,2011-11-11 07:11:00 UTC,-73.993902,40.746262,-73.86253,40.767255,1
381114,45:00.0,12.5,2012-12-09 11:45:00 UTC,-73.981697,40.751582,-74.006933,40.718765,6
329326,15:00.0,8.5,2013-01-26 13:15:00 UTC,-73.9781,40.75688,-73.961337,40.777782,1
109997,26:00.0,12.9,2010-10-13 12:26:00 UTC,-73.983098,40.762117,-73.97751,40.74246,1
84763,42:00.0,4.5,2012-09-03 18:42:00 UTC,-73.982917,40.739077,-73.973082,40.752062,5
659090,47:01.0,6.9,2009-02-14 20:47:01 UTC,-74.010037,40.720045,-74.001153,40.734503,1
805769,58:00.0,15.7,2010-11-12 15:58:00 UTC,-73.786672,40.640155,-73.784547,40.666232,1
503736,31:00.0,6.1,2012-05-10 16:31:00 UTC,-73.963445,40.774442,-73.95248,40.776505,4
138973,53:00.0,9.7,2012-06-25 14:53:00 UTC,-73.960625,40.781347,-73.976583,40.758827,6
251690,11:00.0,11.5,2012-12-17 19:11:00 UTC,-74.002372,40.739795,-73.986142,40.777705,1
762632,12:00.0,6.5,2013-04-22 13:12:00 UTC,-73.97406,40.751732,-73.97005,40.762552,1
293955,31:52.0,10.1,2011-08-12 22:31:52 UTC,-73.986162,40.754473,-74.007533,40.736414,1
490386,42:05.0,16,2015-02-13 20:42:05 UTC,-73.98521423,40.7414856,-73.95366669,40.7877655,2
885112,02:52.0,6.5,2011-12-06 16:02:52 UTC,-73.951602,40.782003,-73.964965,40.77529,1
94522,07:58.0,11.7,2011-11-01 15:07:58 UTC,0,0,0,0,1
670451,46:40.0,10.5,2009-05-03 20:46:40 UTC,-73.991751,40.750183,-73.956594,40.767105,2
567221,31:09.0,13,2015-04-17 08:31:09 UTC,-73.97389984,40.74750137,-74.00385284,40.72109985,1
902033,44:44.0,5.3,2010-03-11 19:44:44 UTC,-73.976531,40.765081,-73.96187,40.774571,1
426377,49:00.0,5.3,2011-04-24 07:49:00 UTC,-73.992632,40.737515,-74.0078,40.734242,2
616808,03:55.0,9.5,2014-04-03 13:03:55 UTC,-73.984196,40.754855,-73.993198,40.737626,1
371049,16:00.0,14,2012-10-03 17:16:00 UTC,-73.993995,40.756173,-73.964798,40.756938,3
265693,33:00.0,4.5,2013-08-17 19:33:00 UTC,-73.968968,40.761492,-73.973275,40.759617,1
720342,02:00.0,3.7,2011-08-31 14:02:00 UTC,-73.999282,40.73917,-74.00401,40.733428,4
327724,47:00.0,25.5,2013-04-08 16:47:00 UTC,-73.781755,40.644712,-73.846482,40.723967,1
856934,06:29.0,9.5,2012-10-15 00:06:29 UTC,-73.993575,40.747387,-73.982127,40.776063,1
292957,47:00.0,12.1,2009-04-07 14:47:00 UTC,-73.96153,40.756193,-73.994185,40.72004,2
113169,28:22.0,6.9,2012-06-04 11:28:22 UTC,-73.95507,40.82025,-73.939173,40.805048,1
574041,09:00.0,7.7,2012-03-24 23:09:00 UTC,-73.982673,40.75488,-74.005027,40.741522,5
661412,48:00.0,5.7,2009-11-09 08:48:00 UTC,-73.996645,40.72349,-74.003758,40.7211,1
101275,26:36.0,5.1,2009-04-01 16:26:36 UTC,-73.978246,40.738319,-73.977115,40.738119,1
760806,47:20.0,12.5,2014-03-21 10:47:20 UTC,-73.988887,40.778061,-73.972073,40.758847,1
948845,39:00.0,16,2013-03-24 16:39:00 UTC,-74.00916,40.710827,-73.977075,40.74542,6
129270,17:14.0,22,2015-02-09 07:17:14 UTC,-73.9046936,40.74174118,-73.95852661,40.76443481,1
479361,10:41.0,4.5,2011-06-20 11:10:41 UTC,-73.95513,40.779447,-73.946337,40.77299,2
829831,14:42.0,8.5,2010-03-02 19:14:42 UTC,-73.971948,40.758252,-73.945656,40.779059,1
875022,04:41.0,16,2015-05-06 13:04:41 UTC,-73.96216583,40.77925873,-73.98864746,40.74607086,1
265986,10:35.0,7.7,2012-06-07 15:10:35 UTC,-73.945719,40.773839,-73.966134,40.764695,1
33922,38:24.0,7.3,2011-06-07 19:38:24 UTC,-73.96109,40.812025,-73.971044,40.788191,3
825679,55:14.0,7.3,2010-11-29 22:55:14 UTC,-73.970312,40.757047,-73.958746,40.780859,1
584312,39:52.0,18.1,2011-06-15 09:39:52 UTC,-74.015922,40.711525,-73.985846,40.743886,1
73818,20:23.0,4.9,2012-08-04 00:20:23 UTC,-73.969592,40.759995,-73.980015,40.745938,1
273401,25:58.0,7.7,2010-07-05 14:25:58 UTC,-73.96473,40.76968,-73.970907,40.750087,1
225078,01:00.0,7,2013-04-28 20:01:00 UTC,-73.972963,40.785503,-73.981793,40.767255,2
870904,46:00.0,23.3,2010-03-26 22:46:00 UTC,-73.981278,40.741397,-73.991653,40.660277,6
673852,29:00.0,10.5,2013-04-18 17:29:00 UTC,-73.974112,40.788877,-73.974112,40.788877,1
335410,01:19.0,14,2015-01-15 10:01:19 UTC,-74.00818634,40.73757553,-73.97371674,40.76465988,1
220620,42:00.0,22,2013-07-24 09:42:00 UTC,-74.011462,40.72256,-73.960212,40.715547,1
439659,09:00.0,4.9,2009-01-22 09:09:00 UTC,-73.977355,40.779253,-73.983087,40.769377,1
170248,46:23.0,12.5,2012-04-06 23:46:23 UTC,-74.003313,40.727148,-73.961528,40.761939,1
840055,19:20.0,4.9,2011-01-23 18:19:20 UTC,-73.984704,40.728474,-73.981619,40.743048,1
439440,45:41.0,18,2015-04-25 16:45:41 UTC,-73.97514343,40.7902565,-73.93991852,40.8521843,1
586581,50:00.0,6.5,2012-01-05 15:50:00 UTC,-73.894905,40.815255,-73.89049,40.81796,1
614270,56:00.0,7.7,2010-05-16 09:56:00 UTC,-73.991402,40.750102,-73.971425,40.750855,1
555368,21:00.0,6.9,2010-07-07 10:21:00 UTC,-73.98236,40.768445,-73.997467,40.7564,1
456614,15:00.0,7,2013-07-15 07:15:00 UTC,-73.982117,40.776797,-73.983982,40.761525,6
259918,26:00.0,6.1,2010-09-29 17:26:00 UTC,-74.013767,40.712695,-74.003322,40.726942,1
434487,52:00.0,12.9,2011-09-14 07:52:00 UTC,-73.974635,40.73649,-74.01616,40.709478,2
721476,49:59.0,11.3,2010-02-05 12:49:59 UTC,-73.993171,40.749641,-73.969018,40.758283,1
261729,44:32.0,6.5,2015-06-11 09:44:32 UTC,-74.00231171,40.73989105,-74.00557709,40.75009918,1
414546,32:38.0,10.9,2010-01-22 09:32:38 UTC,-73.978149,40.760923,-74.004715,40.751736,1
769013,19:34.0,10,2012-11-29 01:19:34 UTC,-73.973038,40.755856,-73.974232,40.7557,1
754865,23:44.0,13,2013-03-02 17:23:44 UTC,-74.003438,40.748185,-73.993329,40.722623,1
743883,55:00.0,8,2013-05-05 01:55:00 UTC,-73.917003,40.761372,-73.895123,40.76745,2
692375,08:00.0,5.7,2012-07-22 16:08:00 UTC,-73.977662,40.754925,-73.98654,40.745587,4
675552,45:00.0,5,2013-10-11 17:45:00 UTC,-73.946415,40.772757,-73.952905,40.768085,1
740678,02:46.0,17.3,2009-11-10 13:02:46 UTC,-73.969952,40.799583,-73.994534,40.734671,2
760433,37:00.0,12.5,2011-03-10 23:37:00 UTC,-73.987785,40.702387,-74.016408,40.708852,5
925504,16:00.0,4.1,2011-01-30 19:16:00 UTC,-73.974128,40.754178,-73.980555,40.743668,1
631356,12:51.0,4.5,2010-01-29 02:12:51 UTC,-73.997793,40.736217,-74.002526,40.730341,1
313203,58:00.0,9.7,2009-02-06 18:58:00 UTC,-73.98871,40.77413,-73.966603,40.804282,1
341612,54:00.0,45,2010-09-07 16:54:00 UTC,-73.989227,40.726677,-73.991523,40.749805,5
227114,54:19.0,4.5,2011-07-22 18:54:19 UTC,-73.990733,40.745596,-73.9966,40.754198,2
364385,46:07.0,8.1,2009-12-20 18:46:07 UTC,-73.990039,40.752143,-73.961619,40.755632,1
455770,29:13.0,7.7,2011-05-09 13:29:13 UTC,-73.976947,40.749458,-73.99866,40.742029,1
181856,35:50.0,9,2013-03-18 08:35:50 UTC,-73.995372,40.733353,-74.002898,40.715694,1
453375,00:00.0,9,2013-03-22 13:00:00 UTC,-73.995435,40.75978,-73.97406,40.75418,5
793010,54:00.0,4.5,2011-07-19 07:54:00 UTC,-73.995375,40.749533,-73.998947,40.742362,1
909009,09:00.0,5.7,2010-06-07 20:09:00 UTC,-73.97818,40.7547,-73.9934,40.759565,1
283042,59:22.0,12.1,2011-07-25 15:59:22 UTC,-73.98983,40.752212,-73.962954,40.77502,2
538699,47:11.0,38.8,2012-09-19 12:47:11 UTC,-73.88541,40.773102,-73.978603,40.761828,1
642073,33:32.0,4.5,2013-01-14 16:33:32 UTC,-73.972857,40.761889,-73.967051,40.769532,1
587090,20:03.0,12,2014-04-02 19:20:03 UTC,-73.984505,40.759431,-73.983537,40.73011,1
669898,34:00.0,8.1,2011-09-17 00:34:00 UTC,-73.983803,40.743762,-73.98319,40.766853,1
324886,11:00.0,7.5,2014-05-28 20:11:00 UTC,-73.992658,40.758677,-74.004075,40.73876,1
239166,14:00.0,8.5,2012-09-27 12:14:00 UTC,-73.99839,40.724657,-73.996368,40.724775,5
624147,22:46.0,6.1,2010-04-03 14:22:46 UTC,-74.005994,40.735986,-73.988794,40.748672,1
252353,25:57.0,10.9,2012-06-28 00:25:57 UTC,-73.957247,40.71442,-74.005023,40.731755,1
140543,32:00.0,7.5,2013-03-14 21:32:00 UTC,-73.989177,40.75787,-73.989325,40.74791,1
282033,32:19.0,8,2013-06-21 22:32:19 UTC,-74.005664,40.745825,-73.987233,40.733622,1
637772,38:00.0,9.3,2011-02-05 12:38:00 UTC,-74.00439,40.730813,-73.983662,40.738237,5
484256,28:23.0,6.5,2015-03-25 00:28:23 UTC,-73.95843506,40.80070496,-73.94431305,40.79502869,1
783823,53:00.0,2.9,2012-07-12 08:53:00 UTC,-73.97804,40.748695,-73.982452,40.756897,1
262583,58:00.0,10,2013-12-04 12:58:00 UTC,-74.012365,40.720317,-74.003432,40.748927,5
66165,23:12.0,9.5,2013-06-04 07:23:12 UTC,-73.989026,40.72683,-73.992201,40.7485,1
590232,25:00.0,6.1,2012-07-18 11:25:00 UTC,-73.969757,40.76367,-73.95542,40.773367,2
151713,38:00.0,12.5,2011-03-29 22:38:00 UTC,-73.964917,40.791587,-73.99166,40.74633,3
977907,47:00.0,6,2014-12-18 22:47:00 UTC,-74.010992,40.716465,-74.01675,40.705155,1
216492,52:54.0,8.5,2012-02-02 10:52:54 UTC,-73.969621,40.761204,-73.98594,40.776729,1
111872,20:29.0,4.5,2011-09-15 15:20:29 UTC,-73.9814,40.7247,-73.9847,40.7281,2
873364,29:00.0,19.5,2013-09-11 14:29:00 UTC,-74.008357,40.709882,-73.973405,40.754917,2
147550,03:29.0,7,2013-06-26 22:03:29 UTC,-73.987165,40.744591,-73.973746,40.748594,1
